call_id,call_datetime,agent_id,country,campaign_id,lead_id,attempt_number,dialer_status,talk_seconds,wrap_seconds,disposition,recording_flag
CALLNY3V75TVJA,2025-08-25T19:26:17,AGB2RH73,ZM,CAMPW2PCN9T8,LEADMC967FD2,6,NO_ANSWER,0,0,,Y
CALLMUX61IFU6G,2025-08-25T19:39:10,AGS7P8AT,KE,CAMPPQK51FPK,LEADB05DWJAT,3,CONNECTED,88,25,NOT_INTERESTED,Y
CALLGAVK01C38M,2025-08-25T19:46:52,AGFOL4VF,ZM,CAMPW2PCN9T8,LEAD7NPRB58Y,4,CONNECTED,20,56,NOT_INTERESTED,Y
CALL5JVOD3N5TW,2025-08-25T20:07:05,AGGPP3SU,GH,CAMP7XVG0FN9,LEADHUWB6TXK,2,BUSY,0,0,,Y
CALLM43IJ0WQ3F,2025-08-25T20:17:21,AGKDM6Z6,ZM,CAMPJIUJV6OH,LEAD4QGEFQJG,5,CONNECTED,27,32,NOT_INTERESTED,Y
CALL1R12O53WDM,2025-08-25T20:43:04,AGIMNSCH,KE,CAMPLC58DRC1,LEAD9N1D6DZB,1,NO_ANSWER,0,0,,Y
CALLAQCV0NZQPE,2025-08-25T20:47:38,AGHV163D,GH,CAMP4V30T9NT,LEAD32WP7IYF,2,NO_ANSWER,0,0,,Y
CALLNR0DRVCNIG,2025-08-25T20:47:42,AGZPEUWD,KE,CAMPVF1T2TAL,LEADRTL15E16,1,NO_ANSWER,0,0,,Y
CALLGBCWI45R07,2025-08-25T20:47:59,AGFBF4FK,GH,CAMPX1945NQ4,LEADXB94PDZP,4,CONNECTED,10,5,NOT_INTERESTED,Y
CALLIPQBIFTX18,2025-08-25T21:13:37,AGZAQ3UZ,ZM,CAMPJIUJV6OH,LEADTAYBGI0R,7,NO_ANSWER,0,0,,Y
CALLWGKDBSXJ08,2025-08-25T21:23:03,AGKHYB0R,UG,CAMPIBLJH75L,LEAD23C42YFK,2,NO_ANSWER,0,0,,N
CALLEY6A19YEFM,2025-08-25T22:05:55,AGD3PYDR,UG,CAMPJ5PHT0HL,LEAD8XMOE545,5,NO_ANSWER,0,0,,Y
CALLBKNKV25UKP,2025-08-25T22:26:45,AGQMBBXD,UG,CAMPIBLJH75L,LEADQ97RCQ6W,1,NO_ANSWER,0,0,,Y
CALLOF37FD3MWG,2025-08-25T22:29:13,AGZTI89U,UG,CAMPJ5PHT0HL,LEADZU802NQ5,1,CONNECTED,129,13,NOT_INTERESTED,Y
CALLWIU04NBH92,2025-08-25T22:44:20,AGHV163D,UG,CAMPIBLJH75L,LEAD7PKWCYUK,5,BUSY,0,0,,Y
CALLJ32T34NW19,2025-08-25T22:44:27,AG37A67E,ZM,CAMPW2PCN9T8,LEADQNUVK6JO,3,NO_ANSWER,0,0,,Y
CALL1NPWWRQR72,2025-08-25T23:14:12,AG81GX5Y,ZM,CAMPW2PCN9T8,LEAD768SY7P1,8,CONNECTED,84,28,TECH_ISSUE,Y
CALLSXCP6BUFGM,2025-08-25T23:16:16,AGNVMO1O,UG,CAMPJ5PHT0HL,LEAD9KQDGBK2,7,BUSY,0,0,,Y
CALLKVCZHA5S8U,2025-08-25T23:45:31,AGP62LTG,UG,CAMPJ5PHT0HL,LEADVLHYL2LD,2,NO_ANSWER,0,0,,Y
CALLC9KXY4Z9CL,2025-08-25T23:45:42,AGYFTXDX,UG,CAMPIBLJH75L,LEADRA47SH2S,2,NO_ANSWER,0,0,,Y
CALLTBZMTKEADH,2025-08-25T23:48:00,AGPUZHHO,ZM,CAMPJIUJV6OH,LEADK71K4FPL,4,NO_ANSWER,0,0,,Y
CALLPK6SKYLYVA,2025-08-26T00:20:37,AGCT71WB,GH,CAMP7XVG0FN9,LEADQPNRJAPJ,3,NO_ANSWER,0,0,,Y
CALLAMS126I93C,2025-08-26T00:27:08,AGXOWRG1,GH,CAMP7XVG0FN9,LEADA27F8LWV,4,BUSY,0,0,,Y
CALLZ7F1984SOX,2025-08-26T01:06:15,AGSOAVA6,KE,CAMPFD0TVBDI,LEAD9Y69XFQ1,1,NO_ANSWER,0,0,,Y
CALL9OBXC56KVW,2025-08-26T01:20:27,AG81GX5Y,ZM,CAMPW2PCN9T8,LEADXBPH5CH3,3,NO_ANSWER,0,0,,Y
CALLG9666AN3J3,2025-08-26T01:24:05,AGX5S2U4,ZM,CAMPW2PCN9T8,LEAD8MA30W78,1,NO_ANSWER,0,0,,Y
CALLQ9HCBYOA3G,2025-08-26T01:30:46,AGX5S2U4,UG,CAMPIBLJH75L,LEADTGBCVARL,4,NO_ANSWER,0,0,,Y
CALLJY9QRBZU0A,2025-08-26T01:33:46,AG3RE8HC,KE,CAMPPQK51FPK,LEADGGACSQNB,1,CONNECTED,30,9,CALLBACK,Y
CALLJRTN7649II,2025-08-26T01:36:20,AGHJQMQU,KE,CAMPVF1T2TAL,LEADHSLTDKVU,3,BUSY,0,0,,Y
CALL2WALCNSF1J,2025-08-26T02:00:56,AGAWRHQS,UG,CAMPJ5PHT0HL,LEAD877FXV7A,1,NO_ANSWER,0,0,,Y
CALL6U4W9FNTYR,2025-08-26T02:25:34,AGKDM6Z6,ZM,CAMPJIUJV6OH,LEADTZRBZIRJ,1,NO_ANSWER,0,0,,Y
CALLNI7QXTT4G0,2025-08-26T02:42:19,AGRBLB8T,KE,CAMPXEPQ85JS,LEADX5DNSVBC,2,CONNECTED,179,5,OTHER,Y
CALL1EVAM515KI,2025-08-26T04:02:08,AGTB8VFQ,UG,CAMPJ5PHT0HL,LEAD1D5C21O6,3,NO_ANSWER,0,0,,Y
CALLGPOSJ5FI7I,2025-08-26T04:13:35,AGXTB80U,UG,CAMPIBLJH75L,LEADYH523GGO,4,BUSY,0,0,,N
CALLQCK5XGCOB8,2025-08-26T05:04:02,AGRX9WX1,ZM,CAMPW2PCN9T8,LEADGVWRDMLY,5,CONNECTED,92,39,WRONG_NUMBER,Y
CALLL71R2VO8PH,2025-08-26T05:11:02,AGPCX1AV,ZM,CAMPW2PCN9T8,LEADBXCE9ZKI,2,CONNECTED,20,17,NOT_INTERESTED,Y
CALLI2KHIFVWHN,2025-08-26T05:11:26,AGFASEMU,UG,CAMPIBLJH75L,LEAD8PU9JN01,3,NO_ANSWER,0,0,,Y
CALLPZMQS13R3I,2025-08-26T06:23:14,AGFASEMU,UG,CAMPJ5PHT0HL,LEADRA47SH2S,3,CONNECTED,188,6,NOT_INTERESTED,Y
CALLFVQUE1HBX7,2025-08-26T06:26:40,AGJAZF74,ZM,CAMPJIUJV6OH,LEADVPGSTQMG,2,NO_ANSWER,0,0,,Y
CALLJJBZPPEDW3,2025-08-26T06:40:51,AGAXVFGI,KE,CAMPVF1T2TAL,LEADSJ21GTCH,3,NO_ANSWER,0,0,,Y
CALL1OQO0J4EAI,2025-08-26T06:46:07,AGHZEDCJ,KE,CAMPPQK51FPK,LEADJKPQKBE0,2,ABANDONED,0,0,,Y
CALLKNN8QX5ELR,2025-08-26T06:59:24,AG5HFSH6,KE,CAMPFD0TVBDI,LEAD6QC6K8DJ,2,NO_ANSWER,0,0,,Y
CALLV2N4BOIGNW,2025-08-26T07:01:50,AG10KWCC,KE,CAMPLC58DRC1,LEADZZHJY8GY,2,CONNECTED,20,32,NOT_INTERESTED,Y
CALLG3DUVSCHL8,2025-08-26T07:08:03,AG5U2691,UG,CAMPIBLJH75L,LEADCBI6QSRE,7,CONNECTED,27,8,NOT_INTERESTED,Y
CALL7C9JA5T7P9,2025-08-26T07:08:09,AGN8Z79N,GH,CAMP7XVG0FN9,LEADQT9NGQ6T,2,NO_ANSWER,0,0,,Y
CALLKMQTU0XAQP,2025-08-26T07:41:54,AG5H9H4Y,GH,CAMPX1945NQ4,LEAD4H4KFTCD,2,ABANDONED,0,0,,Y
CALLMUM0A127CH,2025-08-26T08:23:15,AG5H9H4Y,GH,CAMP7XVG0FN9,LEAD2ZKF5B1S,4,NO_ANSWER,0,0,,N
CALLGLFU4LI8ZS,2025-08-26T08:28:07,AGIPG6A2,ZM,CAMPW2PCN9T8,LEADVPGSTQMG,2,BUSY,0,0,,Y
CALLZ6OMK8I8DF,2025-08-26T08:31:27,AGFASEMU,ZM,CAMPW2PCN9T8,LEAD5RC6ZS62,8,CONNECTED,73,15,SALE,N
CALLZAF7FR7M4K,2025-08-26T08:41:54,AG3H93SI,ZM,CAMPW2PCN9T8,LEADH20RAPE6,2,NO_ANSWER,0,0,,Y
CALL1RKEF1A0YJ,2025-08-26T08:44:14,AGZAQ3UZ,UG,CAMPJ5PHT0HL,LEAD3O359TSU,5,BUSY,0,0,,Y
CALLDZBGQOX54K,2025-08-26T08:53:38,AGBXQNQ7,UG,CAMPJ5PHT0HL,LEAD877FXV7A,2,CONNECTED,207,38,,N
CALLF6NXXX5F6Z,2025-08-26T09:07:56,AGD3PYDR,UG,CAMPJ5PHT0HL,LEADTTSW5EJR,7,CONNECTED,10,5,NOT_INTERESTED,N
CALLO0L9TCZKFJ,2025-08-26T09:51:49,AGZTI89U,UG,CAMPIBLJH75L,LEADOAR4G58O,4,NO_ANSWER,0,0,,Y
CALLT7L7LSURJ5,2025-08-26T10:04:39,AGQ1RUCL,GH,CAMP4V30T9NT,LEADPW105UVQ,2,RING,0,0,,N
CALLL3AVUUKJCR,2025-08-26T10:14:23,AGZPEUWD,KE,CAMPPQK51FPK,LEADKFD18TLT,4,CONNECTED,155,80,WRONG_NUMBER,Y
CALLFJT7YXJNRT,2025-08-26T10:20:16,AGNA46N0,GH,CAMP7XVG0FN9,LEADPCKWTEJT,1,CONNECTED,109,28,NOT_INTERESTED,N
CALL85QDSS5OI4,2025-08-26T11:03:44,AGZPEUWD,ZM,CAMPW2PCN9T8,LEAD4H4KFTCD,3,NO_ANSWER,0,0,,Y
CALLRLDQ26CMU7,2025-08-26T11:13:21,AG89NZHQ,UG,CAMPJ5PHT0HL,LEAD1XJ7WWUD,5,BUSY,0,0,,N
CALLFUXAMOI74B,2025-08-26T11:22:42,AGNJXCML,ZM,CAMPW2PCN9T8,LEADAEEX6IV9,2,CONNECTED,97,7,,Y
CALLZU0Z2QWUKM,2025-08-26T11:24:21,AGE1KLYR,GH,CAMP7XVG0FN9,LEADWIMRSXKJ,4,BUSY,0,0,,Y
CALL6OETRTA2EG,2025-08-26T11:48:33,AG10KWCC,KE,CAMPXEPQ85JS,LEADZ4QT7ZVN,3,CONNECTED,30,5,WRONG_NUMBER,Y
CALL0C8JJ6DEM1,2025-08-26T12:03:00,AGN385C6,ZM,CAMPW2PCN9T8,LEADEL2B2O31,3,RING,0,0,,Y
CALLXM1J0PTUFU,2025-08-26T12:03:21,AGOXV6Y6,GH,CAMP4V30T9NT,LEADG1SO1ESP,4,CONNECTED,10,5,CALLBACK,Y
CALLZJ9I94U6N8,2025-08-26T12:40:39,AGGJN567,GH,CAMP4V30T9NT,LEAD4V74QR14,4,CONNECTED,51,5,TECH_ISSUE,Y
CALL92V0PKQUJW,2025-08-26T12:44:30,AGO7NQR3,GH,CAMPX1945NQ4,LEADHDZXQ3P8,2,NO_ANSWER,0,0,,Y
CALLGMU5712QDH,2025-08-26T12:58:04,AGIPG6A2,ZM,CAMPW2PCN9T8,LEADABXW2EOW,4,BUSY,0,0,,Y
CALLX0Q9ZM0C82,2025-08-26T13:03:17,AGS7P8AT,KE,CAMPLC58DRC1,LEADDCA75LD7,2,CONNECTED,201,108,TECH_ISSUE,Y
CALLIO1KXEZPOI,2025-08-26T13:22:31,AGQUILTE,UG,CAMPJ5PHT0HL,LEAD1R601EJT,1,NO_ANSWER,0,0,,Y
CALLECHEXGB4OW,2025-08-26T13:30:50,AGHV163D,KE,CAMPPQK51FPK,LEAD2B7YJNXZ,4,NO_ANSWER,0,0,,N
CALLCB6BPF7Q2F,2025-08-26T13:42:43,AGD3PYDR,UG,CAMPIBLJH75L,LEADQ9I6KYJ9,2,NO_ANSWER,0,0,,Y
CALLNQIZKQOELU,2025-08-26T14:17:40,AGTS03L3,GH,CAMPX1945NQ4,LEADJX1ALX44,1,CONNECTED,83,5,NOT_INTERESTED,N
CALLQ7NM5C7K4R,2025-08-26T14:27:48,AGX5S2U4,ZM,CAMPW2PCN9T8,LEAD19U9Q44D,4,CONNECTED,10,34,WRONG_NUMBER,Y
CALL8U5VD55PG2,2025-08-26T14:58:48,AGBXQNQ7,UG,CAMPJ5PHT0HL,LEADO3M25A5P,3,CONNECTED,210,29,NOT_INTERESTED,Y
CALLC7O5TLX0NW,2025-08-26T15:00:26,AGPCX1AV,ZM,CAMPW2PCN9T8,LEADDXTAD1IO,2,CONNECTED,16,24,NOT_INTERESTED,N
CALLUTM79GWPOP,2025-08-26T15:00:34,AGC9YPC4,ZM,CAMPJIUJV6OH,LEADEPPOLG5T,1,CONNECTED,14,44,NOT_INTERESTED,Y
CALLFSFYNCELQX,2025-08-26T15:15:31,AGJZTRHX,UG,CAMPJ5PHT0HL,LEADW7S43ICE,5,CONNECTED,74,6,CALLBACK,Y
CALLB390BOCHVE,2025-08-26T15:25:28,AGHZEDCJ,KE,CAMPXEPQ85JS,LEADM9IF826B,4,CONNECTED,31,13,TECH_ISSUE,Y
CALL4W5Q3Q68ST,2025-08-26T16:03:19,AGD3PYDR,KE,CAMPLC58DRC1,LEAD0MDICVWV,1,CONNECTED,166,36,CALLBACK,Y
CALL277G5YZMRW,2025-08-26T16:17:09,AGZTI89U,UG,CAMPJ5PHT0HL,LEAD9P89FKBI,6,CONNECTED,171,35,,Y
CALLKDNLJI9O9G,2025-08-26T16:18:47,AGSOAVA6,KE,CAMPPQK51FPK,LEADGAMRH4FZ,1,ABANDONED,0,0,,Y
CALLT62U15OS8I,2025-08-26T16:48:23,AG4HKSHR,UG,CAMPJ5PHT0HL,LEADLKQXLM5Q,3,NO_ANSWER,0,0,,Y
CALL3U99KBEMOA,2025-08-26T16:58:00,AGLSXJXR,ZM,CAMPW2PCN9T8,LEADE4V9KYPO,4,CONNECTED,248,13,,Y
CALLZPXB30632A,2025-08-26T17:21:55,AG5HFSH6,KE,CAMPPQK51FPK,LEAD0Q24BOZL,1,CONNECTED,10,118,,Y
CALLU346SM54DD,2025-08-26T17:47:57,AG5HFSH6,KE,CAMPFD0TVBDI,LEADJUVPCVV5,4,CONNECTED,186,8,WRONG_NUMBER,Y
CALLBRDQJ3SXGT,2025-08-26T18:06:34,AGX5S2U4,ZM,CAMPJIUJV6OH,LEAD30X8BNMJ,3,NO_ANSWER,0,0,,Y
CALL00SQ1ZASQB,2025-08-26T18:40:46,AG456H95,ZM,CAMPW2PCN9T8,LEADZSA6HA3V,5,NO_ANSWER,0,0,,Y
CALLY46KJU1FJL,2025-08-26T18:53:55,AG3H93SI,ZM,CAMPJIUJV6OH,LEADHLI5L692,3,CONNECTED,159,78,OTHER,Y
CALL6W3CJHTXX3,2025-08-26T19:03:20,AGGRRQ01,GH,CAMPX1945NQ4,LEADFTUWFV2T,1,NO_ANSWER,0,0,,Y
CALLUWXBLVLQH6,2025-08-26T19:10:33,AGJNJ0KX,ZM,CAMPW2PCN9T8,LEADHK94W6WU,1,CONNECTED,418,15,CALLBACK,Y
CALLSA8MMOJK45,2025-08-26T19:27:51,AGHV163D,UG,CAMPIBLJH75L,LEAD4GKS6R6B,4,CONNECTED,17,119,CALLBACK,Y
CALLXSGHC6Q5CO,2025-08-26T19:44:35,AGV1FFOF,GH,CAMPX1945NQ4,LEADPZTC69QK,1,BUSY,0,0,,Y
CALLPFRWSS1WN3,2025-08-26T19:45:19,AG81GX5Y,ZM,CAMPJIUJV6OH,LEADJJA26YFP,5,BUSY,0,0,,N
CALLYSYY04TUTY,2025-08-26T19:52:57,AGRDDN7P,KE,CAMPVF1T2TAL,LEADWIV5HHQR,2,NO_ANSWER,0,0,,Y
CALL744TJKJBRI,2025-08-26T19:56:52,AGB2RH73,ZM,CAMPJIUJV6OH,LEADQZ6CP7SA,1,NO_ANSWER,0,0,,N
CALLXBEIKY1VMP,2025-08-26T20:17:39,AG89NZHQ,GH,CAMP7XVG0FN9,LEADBA2MT4C4,1,NO_ANSWER,0,0,,Y
CALLFP9UOBX9II,2025-08-26T20:24:17,AGRX9WX1,KE,CAMPPQK51FPK,LEADKV9DT94G,1,CONNECTED,111,5,NOT_INTERESTED,Y
CALL5T02YE5KAB,2025-08-26T21:05:23,AGB2RH73,ZM,CAMPJIUJV6OH,LEADK1IO1ZM4,2,NO_ANSWER,0,0,,Y
CALLZ65HUJ8KAS,2025-08-26T21:08:29,AGK33AH7,UG,CAMPIBLJH75L,LEAD15ICYAXZ,3,NO_ANSWER,0,0,,Y
CALL08Q6HKETP4,2025-08-26T21:09:44,AGN8S7YV,KE,CAMPLC58DRC1,LEADXLPU0DK0,2,NO_ANSWER,0,0,,Y
CALLU8C7QWSYX3,2025-08-26T21:14:07,AG5U2691,UG,CAMPIBLJH75L,LEADFMW4V1FJ,7,CONNECTED,175,186,NOT_INTERESTED,Y
CALLFHJ5NFOG6Y,2025-08-26T21:15:52,AGN8S7YV,KE,CAMPLC58DRC1,LEADWKISETUK,1,NO_ANSWER,0,0,,Y
CALLNY2XMJU5C1,2025-08-26T21:19:25,AGSOAVA6,KE,CAMPFD0TVBDI,LEADTVD1XEUQ,1,NO_ANSWER,0,0,,Y
CALLBJIEW4K932,2025-08-26T21:21:13,AG456H95,ZM,CAMPW2PCN9T8,LEADHEIV6DDZ,1,CONNECTED,142,5,NOT_INTERESTED,Y
CALLO8WFY1NUMA,2025-08-26T21:24:53,AGYQO89L,ZM,CAMPJIUJV6OH,LEADHUM921VF,2,NO_ANSWER,0,0,,Y
CALL2RQHAMJI83,2025-08-26T21:37:44,AGYQO89L,ZM,CAMPJIUJV6OH,LEADCG59MNBO,1,CONNECTED,274,12,NOT_INTERESTED,Y
CALLTQK58DL21U,2025-08-26T22:01:51,AGZPEUWD,GH,CAMP7XVG0FN9,LEAD6W819FMS,3,CONNECTED,12,25,NOT_INTERESTED,Y
CALLP1HKDYCE8O,2025-08-26T22:16:02,AGB2RH73,ZM,CAMPW2PCN9T8,LEADHK94W6WU,2,CONNECTED,18,33,CALLBACK,Y
CALLEW1VDBV2NU,2025-08-26T22:53:29,AG9DVELY,ZM,CAMPJIUJV6OH,LEADQESUX9L0,2,ABANDONED,0,0,,Y
CALLQH8WUJ1LGP,2025-08-26T22:54:32,AGQMBBXD,UG,CAMPIBLJH75L,LEADCL12S67J,3,NO_ANSWER,0,0,,Y
CALLYB1RMQHB4N,2025-08-26T23:03:47,AGR0DHAM,GH,CAMP7XVG0FN9,LEADUEV3C3J5,4,NO_ANSWER,0,0,,Y
CALL71XYMTD8M8,2025-08-26T23:14:47,AG8GX8M8,KE,CAMPPQK51FPK,LEAD9MO1RTSX,1,NO_ANSWER,0,0,,Y
CALLOFB8626M79,2025-08-26T23:33:50,AGB2RH73,ZM,CAMPJIUJV6OH,LEAD7X7B7P9J,4,CONNECTED,157,5,WRONG_NUMBER,Y
CALLDULZ44HBR4,2025-08-26T23:50:19,AGIMNSCH,GH,CAMP4V30T9NT,LEAD1BMQF7ZK,4,BUSY,0,0,,Y
CALLK52ZWSEDNP,2025-08-27T00:28:34,AG81GX5Y,ZM,CAMPJIUJV6OH,LEAD2LK2N7H9,5,NO_ANSWER,0,0,,Y
CALLGVDZ95BRFJ,2025-08-27T00:47:29,AGAXVFGI,KE,CAMPPQK51FPK,LEADF73GGAYB,4,NO_ANSWER,0,0,,N
CALLGEM4NG2RQX,2025-08-27T01:05:12,AGD3PYDR,GH,CAMP4V30T9NT,LEADJPKOR3A1,4,BUSY,0,0,,Y
CALLQ0UUM0MOQS,2025-08-27T01:10:54,AGBXQNQ7,UG,CAMPJ5PHT0HL,LEADGD1T53YK,6,ABANDONED,0,0,,Y
CALLR4AZGER0U1,2025-08-27T01:20:10,AGVEKT47,UG,CAMPJ5PHT0HL,LEADVGWW4FYB,4,NO_ANSWER,0,0,,Y
CALLP8B9GDKKK7,2025-08-27T01:30:29,AGQMBBXD,UG,CAMPJ5PHT0HL,LEADC46HD2OR,4,CONNECTED,45,34,NOT_INTERESTED,Y
CALL2EI63KYUCT,2025-08-27T02:35:26,AGQ1RUCL,GH,CAMPX1945NQ4,LEADZHOBHGS5,3,ABANDONED,0,0,,Y
CALLB1RM8RD7KF,2025-08-27T02:35:56,AGESZBAI,GH,CAMP7XVG0FN9,LEAD8F5WAZ5B,4,ABANDONED,0,0,,Y
CALLIP6IM4RBSX,2025-08-27T02:39:59,AG4HKSHR,UG,CAMPIBLJH75L,LEADKGYGGSNP,6,NO_ANSWER,0,0,,Y
CALL0PYUTXPZ2X,2025-08-27T02:56:33,AGBVYSIK,GH,CAMP4V30T9NT,LEAD8B1V1CCO,3,ABANDONED,0,0,,Y
CALL6T5BC1U0ZQ,2025-08-27T02:57:42,AG89NZHQ,ZM,CAMPJIUJV6OH,LEAD709Q6OHX,2,CONNECTED,73,70,WRONG_NUMBER,Y
CALL9D1VQ9YUNB,2025-08-27T03:19:13,AGJNJ0KX,ZM,CAMPW2PCN9T8,LEAD53EGDD8M,5,NO_ANSWER,0,0,,N
CALLA2VPZL5I01,2025-08-27T03:25:00,AGBVYSIK,ZM,CAMPW2PCN9T8,LEAD72KZ02XR,6,CONNECTED,327,12,OTHER,N
CALLG20R00BHSX,2025-08-27T03:25:55,AGLSXJXR,ZM,CAMPW2PCN9T8,LEAD9VQIET4A,3,BUSY,0,0,,Y
CALL94OR9MT6SN,2025-08-27T03:36:50,AG4HKSHR,UG,CAMPJ5PHT0HL,LEADSHB0OQVS,3,CONNECTED,10,115,WRONG_NUMBER,Y
CALL1A81V935KZ,2025-08-27T03:45:06,AGRDDN7P,KE,CAMPPQK51FPK,LEADN25WM72Q,2,CONNECTED,29,9,SALE,Y
CALLWZZN921L6A,2025-08-27T04:34:16,AG2NAFH6,ZM,CAMPJIUJV6OH,LEADM2Q6X2O7,3,NO_ANSWER,0,0,,Y
CALLIITGR7NPVV,2025-08-27T04:44:15,AGX09LPX,KE,CAMPXEPQ85JS,LEADQ95G3V23,2,CONNECTED,230,24,CALLBACK,Y
CALL719S8EEU47,2025-08-27T04:45:55,AGLSXJXR,ZM,CAMPJIUJV6OH,LEADKLJ670LJ,4,CONNECTED,161,15,NOT_INTERESTED,Y
CALLXPAOCEWANT,2025-08-27T05:24:43,AG1QOOHF,KE,CAMPLC58DRC1,LEADJDAN085R,4,CONNECTED,72,5,,Y
CALLHAN15VCJXN,2025-08-27T05:41:44,AGLW3ZFE,KE,CAMPVF1T2TAL,LEADN25WM72Q,2,NO_ANSWER,0,0,,N
CALLN30QQ4F4QM,2025-08-27T05:43:21,AGQMBBXD,KE,CAMPFD0TVBDI,LEAD4FDD7R19,2,ABANDONED,0,0,,Y
CALLMLFK3C020Z,2025-08-27T06:06:30,AGFASEMU,UG,CAMPIBLJH75L,LEADPXU7B6NB,12,NO_ANSWER,0,0,,Y
CALLZFS5324GXR,2025-08-27T06:14:17,AG37A67E,ZM,CAMPW2PCN9T8,LEAD685OHM6X,3,CONNECTED,159,27,WRONG_NUMBER,Y
CALLRK7F65RE6R,2025-08-27T06:35:10,AGLW3ZFE,KE,CAMPFD0TVBDI,LEADCNJDGJKC,3,CONNECTED,40,24,WRONG_NUMBER,Y
CALLB39MEWMPU7,2025-08-27T07:31:57,AG9ZQNKY,GH,CAMP7XVG0FN9,LEAD3LLU1A7B,3,NO_ANSWER,0,0,,Y
CALLCBR53YFZGX,2025-08-27T08:02:43,AG37A67E,ZM,CAMPW2PCN9T8,LEAD29EOIZU7,1,CONNECTED,96,5,SALE,Y
CALLBO7CFJ9YLL,2025-08-27T08:07:17,AGQUILTE,UG,CAMPJ5PHT0HL,LEADEK2O7FHS,2,CONNECTED,32,17,NOT_INTERESTED,Y
CALL6ZY3D4UKNI,2025-08-27T08:13:03,AG53A8B5,KE,CAMPXEPQ85JS,LEADBVXEJAXV,1,CONNECTED,50,124,,Y
CALLV365DKA1VG,2025-08-27T08:46:29,AGN8S7YV,KE,CAMPPQK51FPK,LEADM2O2ZCMO,3,NO_ANSWER,0,0,,Y
CALLCM2J726AGD,2025-08-27T08:58:16,AGGV3WAG,KE,CAMPVF1T2TAL,LEADGNPYHRFO,4,CONNECTED,10,49,CALLBACK,Y
CALLA8OGLZR49P,2025-08-27T09:02:44,AGJNJ0KX,KE,CAMPFD0TVBDI,LEADUHH03G95,4,CONNECTED,134,42,NOT_INTERESTED,Y
CALLVNB1QL12IC,2025-08-27T09:14:18,AGKHYB0R,KE,CAMPXEPQ85JS,LEADG3RTSCPS,5,CONNECTED,171,26,NOT_INTERESTED,Y
CALLCOI6XPWF81,2025-08-27T09:14:27,AGN385C6,ZM,CAMPJIUJV6OH,LEAD7X7B7P9J,5,CONNECTED,81,45,OTHER,Y
CALL0SEZ0MMYCB,2025-08-27T09:22:39,AGTB8VFQ,UG,CAMPIBLJH75L,LEADOQGVZHQJ,1,CONNECTED,56,12,CALLBACK,Y
CALLPZPUJG8GM4,2025-08-27T09:52:25,AG0BJHPP,UG,CAMPJ5PHT0HL,LEADNXB5JTB9,3,NO_ANSWER,0,0,,N
CALL9B5EX9Z9S1,2025-08-27T10:08:41,AGHZEDCJ,KE,CAMPVF1T2TAL,LEADLUCLLE4A,1,CONNECTED,126,13,CALLBACK,Y
CALL7KG3X28RI9,2025-08-27T10:12:49,AGN8S7YV,KE,CAMPFD0TVBDI,LEADLPDIXCVT,3,CONNECTED,153,64,NOT_INTERESTED,Y
CALLDI9SHH75O0,2025-08-27T10:15:53,AG3R2DXJ,KE,CAMPPQK51FPK,LEAD21O0Z5QR,3,CONNECTED,288,49,WRONG_NUMBER,Y
CALLWOHBXOLCJO,2025-08-27T10:19:51,AG3R2DXJ,ZM,CAMPW2PCN9T8,LEAD9N56NYXT,2,NO_ANSWER,0,0,,Y
CALLEL9Z4KA9AK,2025-08-27T10:26:44,AG2TPX4L,GH,CAMP4V30T9NT,LEAD3LLU1A7B,2,CONNECTED,10,20,,Y
CALLH25KA5BRC5,2025-08-27T10:33:32,AGLSXJXR,ZM,CAMPJIUJV6OH,LEADEJZHYAPD,5,CONNECTED,155,13,NOT_INTERESTED,Y
CALLOLFPBM94SL,2025-08-27T10:42:03,AGR0DHAM,GH,CAMP7XVG0FN9,LEAD59M6MG87,1,CONNECTED,76,26,CALLBACK,Y
CALLEOGV81WC55,2025-08-27T10:44:17,AGO7NQR3,GH,CAMPX1945NQ4,LEADEBG9K4SS,5,BUSY,0,0,,Y
CALLOA48QNPAS8,2025-08-27T11:04:07,AGX5S2U4,ZM,CAMPJIUJV6OH,LEADXW6ZUZTL,2,NO_ANSWER,0,0,,Y
CALLHZCB8F925G,2025-08-27T11:25:24,AGQ9Y4YZ,UG,CAMPJ5PHT0HL,LEADNQYYF9RK,4,CONNECTED,15,32,NOT_INTERESTED,N
CALLAEMBJGKJ3X,2025-08-27T11:35:50,AGAXVFGI,KE,CAMPXEPQ85JS,LEADB828192V,3,NO_ANSWER,0,0,,Y
CALLXBNMC4VPRR,2025-08-27T11:40:45,AGZYKBB5,GH,CAMP4V30T9NT,LEADH541OO5V,1,CONNECTED,57,8,TECH_ISSUE,Y
CALL5K6IB3RHEU,2025-08-27T11:44:32,AG9DVELY,ZM,CAMPJIUJV6OH,LEADZMF4V5I2,5,NO_ANSWER,0,0,,Y
CALL22N7ASEJ0W,2025-08-27T11:46:09,AGKHYB0R,ZM,CAMPJIUJV6OH,LEADL3VZZXT9,6,NO_ANSWER,0,0,,Y
CALLBYNAFSYPQR,2025-08-27T11:53:31,AGGRRQ01,UG,CAMPIBLJH75L,LEADJRHE45JJ,4,CONNECTED,10,7,SALE,Y
